id,name,address,lat,long,star_number,street_id,district_id,province_id
29954,Quynh Giang Hotel Tan Binh Dist,"16/4 Hoàng Việt, Quận Tân Bình, Hồ Chí Minh",10.79621822,106.6591576,2,33847.0,536.0,33
29955,Khách sạn Silverland Yen (Silverland Yen Hotel),"73 - 75 Thủ Khoa Huân, Quận 1, Hồ Chí Minh",10.77465835,106.6962656,4,24640.0,479.0,33
29958,Aurora Western Village,"65 Quốc Hương, Quận 2, Hồ Chí Minh",10.80733767,106.7308478,4,24753.0,480.0,33
29959,Weland Residence Sài Gòn (Weland Residence Saigon),"A1SH06, Toà Aqua 1 Vinhomes Golden River, số 2 Tôn Đức Thắng, Quận 1, Hồ Chí Minh",10.77707764,106.70674950000002,3,24652.0,479.0,33
29960,Khách sạn SoLex (SoLex Hotel),"31 Núi Thành Phường 13, Quận Tân Bình, Hồ Chí Minh",10.80101959,106.6423774,3,33842.0,536.0,33
29961,Diamond Luxury Ben Thanh,"100/6 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",10.76932839,106.6975901,3,24585.0,479.0,33
29962,Khách sạn Parklane Nam Sài Gòn (Parklane Hotel Saigon South),"414-416 Tân Phú, Quận 7, Hồ Chí Minh",10.720113,106.732702,2,223.0,485.0,33
29963,Miehouse,"35/23A Trần Đình Xu, Quận 1, Hồ Chí Minh",10.75948225,106.6900159,3,24642.0,479.0,33
29970,Tropical House,"413/37A Lê Văn Sỹ, Quận 3, Hồ Chí Minh",10.78910001,106.6753457,3,24791.0,481.0,33
29973,Park Hill Hotel & Apartment,"67 Lê Văn Thiêm,  Khu đô Thị Hưng Phước 3, Tân Phong, Quận 7, Hồ Chí Minh",10.7308868,106.7074561,3,203.0,485.0,33
29978,De La Casa,"55 Đường Bạch Đằng, phường 2, Quận Tân Bình, Hồ Chí Minh",10.81461,106.671623,3,33858.0,536.0,33
29979,White Diamond 1 Hotel,"7 Đống Đa, Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh",10.808764,106.665435,3,33866.0,536.0,33
29980,Khách sạn The S Saigon (The S Hotel Saigon),"355 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.76793816,106.6904028,2,29.0,479.0,33
29983,RedDoorz @ Hai Ba Trung Street,"253 Hai Bà Trưng, Quận 3, Hồ Chí Minh",10.78744959,106.69235559999998,2,24790.0,481.0,33
29984,SuAn House - International Share House,"18A/103 Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",10.78676294,106.69988390000002,3,532.0,479.0,33
29987,The Hammock Hotel Fine Arts Museum,"59 - 61 Nguyễn Thái Bình, Quận 1, Hồ Chí Minh",10.76951869,106.7001467,3,15.0,479.0,33
29989,Khách sạn Urban Logde (Urban Logde Hotel ),"40/8 Bùi Viện, Quận 1, Hồ Chí Minh",10.76666564,106.6924279,2,24553.0,479.0,33
29990,Five Star & Stay @Vinhomes Central Park,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",10.79579396,106.718956,5,25635.0,63.0,33
29993,Joviale Hotel (Joviale Hotel ),"132 Lý Tự Trọng, Quận 1, Hồ Chí Minh",10.7727612,106.6952544,3,24578.0,479.0,33
29994,Winston Hotel,"Số 76 Thanh Đa, Quận Bình Thạnh, Hồ Chí Minh",10.81882,106.71907040000002,3,25641.0,63.0,33
29995,Saigonciti Hotel,"264 Đề Thám, Quận 1, Hồ Chí Minh",10.76394239,106.6954904,3,24551.0,479.0,33
29996,RedDoorz near Nguyen Hue Walking Street 2,"51 Huỳnh Thúc Kháng, Quận 1, Hồ Chí Minh",10.77234403,106.7022125,2,24567.0,479.0,33
29997,Vinpearl Luxury Landmark 81,"720A Điện Biên Phủ Phường 25, Quận Bình Thạnh, Hồ Chí Minh",10.79197022,106.7218054,5,542.0,63.0,33
29999,Khách Sạn M Sài Gòn (M Hotel Saigon),"39 Tôn Thất Thiệp, Quận 1, Hồ Chí Minh",10.77329277,106.7017364,3,24635.0,479.0,33
30001,RedDoorz Plus gần Bệnh Viện Quốc Tế Gia Định 2(RedDoorz Plus near Gia Dinh International Hospital 2),"11A Trần Bình Trọng, Quận Bình Thạnh, Hồ Chí Minh",10.8110902,106.6895502,3,25645.0,63.0,33
30005,Căn Hộ Dịch Vụ Hoàn Thiện BEST PRICE. Vinhomes (BEST PRICE. Vinhomes Apartment with Full Servied),"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",10.7956978,106.7258558,3,25635.0,63.0,33
30006,RedDoorz @ Nguyen Binh Khiem Street,"26/14 Nguyen Binh Khiem Street Đa Kao, Quận 1, Hồ Chí Minh",10.79179603,106.70157890000002,2,421.0,479.0,33
30007,RedDoorz Plus @ Cach Mang Thang 8 Street,"283/27 Cach Mang Thang 8 Street Phường 12, Quận 10, Hồ Chí Minh",10.77832755,106.67959679999998,3,275.0,488.0,33
30013,An Phu Plaza (An Phu Plaza Serviced Apartment),"117-119 Lý Chính Thắng, Quận 3, Hồ Chí Minh",10.78763703,106.6851425,4,24796.0,481.0,33
30014,Natural House Hostel,"39 Hùng Vương, Quận 5, Hồ Chí Minh",10.76339841,106.678417,1,24900.0,483.0,33
30016,The White Guest House,"26/5 Đỗ Quang Đẩu, Quận 1, Hồ Chí Minh",10.7667858,106.6910088,2,24555.0,479.0,33
30017,Happy Homes 81 Sai Gon Central Apartment,"81 Hồ Hảo Hớn, Quận 1, Hồ Chí Minh",10.76218166,106.691402,3,24568.0,479.0,33
30025,RedDoorz Plus near Tan Dinh Market,"5B Trần Nhật Duật, Quận 1, Hồ Chí Minh",10.79234295,106.6899269,3,24645.0,479.0,33
30026,A in Hotel Riverside,"188 - 189 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76147915,106.6974353,2,24849.0,482.0,33
30029,Căn Hộ Orion 416 AHA (AHA Orion 416 Apartment),"Số 416/9 Nguyễn Đình Chiểu, Quận 3, Hồ Chí Minh",10.77334552,106.68479840000002,2,24795.0,481.0,33
30031,Khách Sạn Đại Kết Sài Gòn (Dai Ket Hotel Saigon),"15 Tú Xương, Quận 3, Hồ Chí Minh",10.78327231,106.68895659999998,2,24817.0,481.0,33
30032,RedDoorz Plus near Mien Tay Bus Station 2,"349/2 An Dương Vương, Quận Bình Tân, Hồ Chí Minh",10.73880015,106.6220532,3,26207.0,61.0,33
30035,OYO 220 Gia Huyen,"843 Hồng Bàng, Quận 6, Hồ Chí Minh",10.75416058,106.6419947,2,25026.0,484.0,33
30036,Khách sạn A25 - 145 Lê Thị Riêng,"145 Lê Thị Riêng, Quận 1, Hồ Chí Minh",10.77036856,106.68926,3,24575.0,479.0,33
30037,Aurora Apartment by Glenwood,"15D2- 92 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",10.78925543,106.7110794,3,25635.0,63.0,33
30039,AHA Friday City View Hotel,"811 Lê Hồng Phong, Quận 10, Hồ Chí Minh",10.77287345,106.6718097,1,25389.0,488.0,33
30040,New Star Inn Hotel,"214 Nguyễn Thị Minh Khai, Quận 3, Hồ Chí Minh",10.77465308,106.6902843,3,24820.0,481.0,33
30041,Căn Hộ The Manner (The Manner Apartments),"155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.77791124,106.7070178,4,24849.0,482.0,33
30047,Katie Boutique House,"15B/102 Lê Thánh Tôn, Quận 1, Hồ Chí Minh",10.78044407,106.7050346,2,24586.0,479.0,33
30048,Matsunoi Hotel,"24/22 Đông Du, Quận 1, Hồ Chí Minh",10.7772384,106.7051206,3,24557.0,479.0,33
30050,Khách sạn & Căn hộ Sunshine (Sunshine Hotel & Apartment),"64 đường số 6 Hưng Phước 3, Quận 7, Hồ Chí Minh",10.73011895,106.7071044,2,25112.0,485.0,33
30051,Khách sạn & Căn hộ TD Central (TD CENTRAL HOTEL &APARTMENT),"44 Lê Anh Xuân, Quận 1, Hồ Chí Minh",10.77237123,106.6949862,3,24577.0,479.0,33
30052,Khách Sạn 7S The Seventh (7S The Seventh Hotel),"75-77 Phan Khiếm Ích, Quận 7, Hồ Chí Minh",10.73278126,106.7076945,2,25154.0,485.0,33
30054,Khách sạn Star 39 (Star 39 Hotel),"Số 39 Nguyễn Văn Bá, Quận Thủ Đức, Hồ Chí Minh",10.84747678,106.77191770000002,3,26372.0,597.0,33
30055,Căn hộ dịch vụ NTA (NTA Serviced Apartments),"171 - 173 Điện Biên Phủ, Quận 1, Hồ Chí Minh",10.78676821,106.6946054,3,24558.0,479.0,33
30057,The Homee,"546 Lê Văn Lương, Quận 7, Hồ Chí Minh",10.73398018,106.701767,2,25120.0,485.0,33
30059,Bizu Royal Hotel,"60-62 Cao Triều Phát, Quận 7, Hồ Chí Minh",10.73198013,106.7083114,3,25048.0,485.0,33
30063,Thu Thai Hotel,"73 Trần Văn Đang, Quận 3, Hồ Chí Minh",10.78334029,106.6767284,2,24813.0,481.0,33
30064,Khách sạn Asian Kitchen (Asian Kitchen Hotel),"185/6 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.76882153,106.693781,1,29.0,479.0,33
30065,Winsuites Saigon,"28-30-32 Lê Lai, Quận 1, Hồ Chí Minh",10.77147272,106.6971734,4,24588.0,479.0,33
30066,Khách Sạn Blue Diamond Luxury (Blue Diamond Luxury Hotel),"6B-6B1 Thi Sách, Quận 1, Hồ Chí Minh",10.77741812,106.7057094,3,24637.0,479.0,33
30070,Fide Hotel ,"474 Phạm Thái Bường, Quận 7, Hồ Chí Minh",10.72732771,106.70558359999998,2,25138.0,485.0,33
30071,Khách Sạn & Căn hộ Diamond Suite Nam Hồ Chí Minh (Diamond Suite Hotel & Apartment South ),"808 Nguyễn Văn Linh Tân Phú, Quận 7, Hồ Chí Minh",10.7314175,106.7171708,5,223.0,485.0,33
30072,Sen Boutique House,"51 Số 2, Quận 2, Hồ Chí Minh",10.81008015,106.7343798,3,24717.0,480.0,33
30075,Moon Homes,"2A/7 Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",10.79051971,106.7048187,3,532.0,479.0,33
30078,Khách Sạn Sabina 2 (Sabina Hotel 2),"49-51 Lê Văn Thiêm Tân Phong, Quận 7, Hồ Chí Minh",10.73097168,106.7080793,3,203.0,485.0,33
30082,Trinh Ngoc Hotel,"B102 Bạch Đằng, Quận Tân Bình, Hồ Chí Minh",10.81558328,106.669708,2,33846.0,536.0,33
30083,Melody Apartment,"46 Hưng Gia 2, Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",10.7334387,106.7069314,2,25169.0,485.0,33
30087,The Messy Room,"183/28 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76124314,106.6979943,2,24849.0,482.0,33
30089,Khách sạn 175 (Hotel 175 Saigon),"786B Nguyễn Kiệm, Quận Gò Vấp, Hồ Chí Minh",10.81893231,106.6790915,2,26170.0,226.0,33
30092,Căn hộ Central Park - TagaHome (Central Park Apartments - TagaHome),"253 Hai Bà Trưng, Quận 3, Hồ Chí Minh",10.78698977,106.69299309999998,2,24790.0,481.0,33
30093,Nest Hotel,"100/2A3 Trần Hưng Đạo, Quận 1, Hồ Chí Minh",10.76644039,106.6932602,2,24643.0,479.0,33
30094,Aiden Saigon Hotel,"28 - 30 - 32 - 34 Đường Số 26, Quận 6, Hồ Chí Minh",10.74181969,106.6296855,3,25008.0,484.0,33
30098,Golf Star Hotel,"848 Quang Trung, Quận Gò Vấp, Hồ Chí Minh",10.83954419,106.64678159999998,2,26175.0,226.0,33
30099,RedDoorz Plus gần Ngã Tư Bình Phước (RedDoorz Plus near Nga Tu Binh Phuoc),"17/4 Hiệp Bình Phước, Quận Thủ Đức, Hồ Chí Minh",10.86075131,106.7234345,3,451.0,597.0,33
30110,Khách sạn Tường Vi Sài Gòn (Tuong Vi Hotel Sai Gon),"111 Trần Thiện Chánh, Quận 10, Hồ Chí Minh",10.77227402,106.6703563,3,25414.0,488.0,33
30123,OYO 606 SG Central Hostel,"373/2 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.76724516,106.6900541,2,29.0,479.0,33
30129,Ta Maison,"382/34 Nguyễn Thị Minh Khai, Quận 3, Hồ Chí Minh",10.77278578,106.6870314,3,24820.0,481.0,33
30130,Dlux Saigon,"371/32 Hai Bà Trưng, Quận 3, Hồ Chí Minh",10.78981018,106.6882172,3,24790.0,481.0,33
30132,Adamas Apartment,"126D Phan Đăng Lưu, Quận Phú Nhuận, Hồ Chí Minh",10.80256081,106.6836853,3,25926.0,443.0,33
30134,Doha 1 Hotel Saigon Airport,"2/17 Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh",10.81253707,106.6666245,3,33866.0,536.0,33
30135,AP Hotel,"234 3 Tháng 2, Quận 10, Hồ Chí Minh",10.77336302,106.6756121,3,25362.0,488.0,33
30138,The Nest Saigon Sparrow,"214 Hà Huy Tập, Quận 7, Hồ Chí Minh",10.72649191,106.7053122,4,25103.0,485.0,33
30139,Hoàng Yến Phú Mỹ Hưng Hotel,"R4 -62-63-64 Hưng Gia 2, Quận 7, Hồ Chí Minh",10.73334682,106.7078271,3,25110.0,485.0,33
30140,Khách sạn Luxury - Quận 6 (LUXURY HOTEL - Dist 6),"26 -28 Hậu Giang, Quận 6, Hồ Chí Minh",10.74959393,106.6489488,2,25023.0,484.0,33
30146,Căn hộ cao cấp Adamas - Phan Đình Phùng (Adamas Apartment - Phan Dinh Phung),"73 Phan Đình Phùng, Quận Phú Nhuận, Hồ Chí Minh",10.79443015,106.6834742,3,25939.0,443.0,33
30157,Khách Sạn Secret Cottage Boutique (Secret Cottage Boutique Hotel),"12 Nguyễn Thiệp, Bến Nghé, Quận 1, Hồ Chí Minh",10.77531745,106.7034355,3,37.0,479.0,33
30166,SaiGon Cucu Hotel (Khách sạn Sài Gòn CuCu),"244 Trần Hưng Đạo, Quận 1, Hồ Chí Minh",10.761888,106.689678,2,24643.0,479.0,33
30171,The Como Le Lai Serviced Apartment,"98J Lê Lai, Quận 1, Hồ Chí Minh",10.7698472,106.6930413,3,24588.0,479.0,33
30176,Bro Hotel,"45 - 47 Song Hành, Quận 6, Hồ Chí Minh",10.73437856,106.6273045,2,25046.0,484.0,33
30179,RedDoorz near Ben Thanh Market 2,"224 Lý Tự Trọng, Quận 1, Hồ Chí Minh",10.77264721,106.6948042,2,24578.0,479.0,33
30181,AWESOME CBD LUXURY APARTMENT ICON56 ROOFTOP POOL,"56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76624966,106.7027283,3,24849.0,482.0,33
30188,Căn Hộ Dịch Vụ Sunny Tropical 2,"Số 39 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76652884,106.703433,4,24849.0,482.0,33
30194,Scenic Valley Suite,"Scenic Valley 1, Block G Phú Mỹ Hưng, Quận 7, Hồ Chí Minh",10.73022007,106.7175093,4,25169.0,485.0,33
30196,The Sargon,"2/42 Cao Thắng, Quận 3, Hồ Chí Minh",10.77034986,106.6855875,2,24787.0,481.0,33
30198,The Como Le Lai - Central Apartment,"98J Lê Lai, Quận 1, Hồ Chí Minh",10.76984978,106.6930389,3,24588.0,479.0,33
30212,Khách Sạn Shinee View (Shinee View Hotel),"28 Lê Văn Thiêm, Tân Phong, Quận 7, Hồ Chí Minh",10.73112827,106.7088472,3,203.0,485.0,33
30213,RedDoorz Plus @ Nguyen Thi Thap Street,"563 Nguyễn Thị Thập, Quận 7, Hồ Chí Minh",10.73944944,106.7053345,3,25156.0,485.0,33
30214,Full House Services Apartment 2,"56 Trần Quý Khoách, Quận 1, Hồ Chí Minh",10.793345,106.689059,3,24647.0,479.0,33
30218,Mi_li_gam Coffee Home,"26 Trương Quốc Dung, Quận Phú Nhuận, Hồ Chí Minh",10.79862976,106.67270659999998,3,25927.0,443.0,33
30226,Nap Hostel Saigon,"3/5 Nguyễn Văn Thủ, Quận 1, Hồ Chí Minh",10.78909832,106.6983481,1,24614.0,479.0,33
30227,Sunflower CBQ Hotel,"11B Thái Văn Lung, Quận 1, Hồ Chí Minh",10.77881475,106.7049057,3,24633.0,479.0,33
30230,KHÁCH SẠN ZAZZ URBAN HỒ CHÍ MINH,"28 Sư Vạn Hạnh, Quận 5, Hồ Chí Minh",10.75826333,106.6740379,4,24937.0,483.0,33
30231,C'Lavie Hotel - Saigon Airport Hotel,"548A Cách Mạng Tháng 8, Quận 3, Hồ Chí Minh",10.78605153,106.6668043,3,24777.0,481.0,33
30241,Căn Hộ Chung Cư Spring Light (Spring Light Apartment),"02 Đường 16 Tân Phong, Quận 7, Hồ Chí Minh",10.727405,106.693098,2,203.0,485.0,33
30246,Khách Sạn De Lucas (Hotel De Lucas),"B231A1 Đông Hưng Thuận, Quận 12, Hồ Chí Minh",10.84449247,106.6314838,2,873.0,490.0,33
30248,Căn Hộ Dịch Vụ Jack Hai Luxury Vinhomes Central Park,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",10.79586521,106.719309,3,25635.0,63.0,33
30249,Khách sạn Shinee,"R4-35 Lê Văn Thêm, Quận 7, Hồ Chí Minh",10.73109467,106.7088532,2,25122.0,485.0,33
30250,Khách Sạn SECC 2 (SECC Hotel 2),"33 Phan Khiếm Ích, Quận 7, Hồ Chí Minh",10.73289967,106.70903020000002,3,25154.0,485.0,33
30263,Sunrise City 2BR + Infinity sw pool,"23-25-27 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",10.73817169,106.7019075,3,25137.0,485.0,33
30268,Doha 2 Hotel Saigon Airport,"2/3 Hồng Hà, Phường 2, Quận Tân Bình, Hồ Chí Minh",10.81305419,106.6666351,3,33866.0,536.0,33
30269,Cozrum Home Riverside Bến Vân Đồn,"80A Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76474492,106.70153329999998,1,24849.0,482.0,33
30275,Theadora Hotel & Apartment,"36 Hưng Gia 5, Quận 7, Hồ Chí Minh",10.733894,106.7096247,3,25108.0,485.0,33
30277,RedDoorz near Tan Son Nhat Airport,"63 Đường Bạch Đằng, phường 2, Quận Tân Bình, Hồ Chí Minh",10.80800489,106.6635753,2,33858.0,536.0,33
30279,RedDoorz @ Bui Vien Walking Street 3,"74 Bùi Viện, Quận 1, Hồ Chí Minh",10.76731574,106.6934412,2,24553.0,479.0,33
30282,RedDoorz Plus @ Tran Hung Dao Street 2,"100/2A Trần Hưng Đạo, Quận 1, Hồ Chí Minh",10.76622228,106.6934892,3,24643.0,479.0,33
30283,Joohouse D1,"Số 55/3C Trần Đình Xu, Quận 1, Hồ Chí Minh",10.76068137,106.6907473,2,24642.0,479.0,33
30288,Ky Dong Hotel,"10D Kỳ Đồng, Quận 3, Hồ Chí Minh",10.78322029,106.682663,2,24794.0,481.0,33
30290,Thai Anh House,"21/12/4 Lý Chính Thắng, Quận 3, Hồ Chí Minh",10.79038635,106.6870063,3,24796.0,481.0,33
30291,The Bloom Phạm Viết Chánh,"40/8/3 Phạm Viết Chánh, Quận Bình Thạnh, Hồ Chí Minh",10.78972069,106.70998190000002,3,25628.0,63.0,33
30297,Khách sạn & Căn hộ Sammi Hotel 1 (Sammi Hotel & Apartment 1),"56 Bến Vân Đồn Phường 12, Quận 4, Hồ Chí Minh",10.766126,106.702599,4,623.0,482.0,33
30299,Lief Mojo Saigon,"8A3C1 Thái Văn Lung, Quận 1, Hồ Chí Minh",10.77960968,106.70504,3,24633.0,479.0,33
30301,Leman Luxury Apartments,"117 Nguyễn Đình Chiểu, Quận 3, Hồ Chí Minh",10.7778696,106.6899343,3,24795.0,481.0,33
30304,RedDoorz @ Pham Ngu Lao 3,"283/43 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.76705591,106.690892,2,29.0,479.0,33
30306,Khách sạn & Căn hộ Sabina (SABINA Hotel & Apartmnet -HCM),"32-34 Nội Khu Hưng Gia 1 Tân Phong, Quận 7, Hồ Chí Minh",10.73346841,106.7090808,3,203.0,485.0,33
30308,Scenic Valley Marvel,"808 Nguyễn Văn Linh, Quận 7, Hồ Chí Minh",10.73100012,106.71702659999998,4,25140.0,485.0,33
30309,The HOMEE - Deluxe,"546 Lê Văn Lương, Quận 7, Hồ Chí Minh",10.7292633,106.7001,3,25120.0,485.0,33
30311,RedDoorz @ Tran Hung Dao Street,"244 Trần Hưng Đạo, Quận 1, Hồ Chí Minh",10.76189767,106.6896813,2,24643.0,479.0,33
30312,Saigon Citi Hotel A,"173 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.76891232,106.6940655,3,29.0,479.0,33
30313,Hoasun Des Arts,"The Landmark 81 - Vinhome Central Park, 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",10.79197619,106.7215587,5,25635.0,63.0,33
30317,Căn Hộ MRT Ở Masteri Thảo Điền (MRT Apartment In Masteri Thao Dien),"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",10.80271076,106.7416835,3,24784.0,480.0,33
30320,Scenic Valley Việt Nam - Vina We Stay (Scenic Valley VietNam - Vina We Stay),"808 Nguyễn Văn Linh, Quận 7, Hồ Chí Minh",10.73036746,106.7164415,4,25140.0,485.0,33
30324,Sunrisehome,"89 Hoàng Sa, Quận 1, Hồ Chí Minh",10.79278451,106.700962,3,24576.0,479.0,33
30329,AHA Friday Hotel Phan Xich Long,"36/4 Cù Lao, Quận Phú Nhuận, Hồ Chí Minh",10.79646416,106.6891492,1,25866.0,443.0,33
30336,Cozrum Homes Delightful Corner,"TK15/13 Nguyễn Cảnh Chân, Quận 1, Hồ Chí Minh",10.75842113,106.688332,3,24591.0,479.0,33
30340,RedDoorz near Quan Khu 7 Stadium,"42/3 Trương Quốc Dung, Quận Phú Nhuận, Hồ Chí Minh",10.79908262,106.6729885,2,25927.0,443.0,33
30344,Khách sạn Vnpearl 94 (Vnpearl 94 Hotel),"94 Bùi Viện, Quận 1, Hồ Chí Minh",10.76706846,106.6931146,1,24553.0,479.0,33
30347,RedDoorz Plus @ Huynh Tan Phat,"68 Huỳnh Tấn Phát, Quận 7, Hồ Chí Minh",10.75539565,106.72328799999998,3,25118.0,485.0,33
30349,Trip Apartment Saigon,"151 - 155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.761831,106.6993727,4,24849.0,482.0,33
30354,Babylon D3 Serviced Apartment,"136/6 Vườn Chuối, Quận 3, Hồ Chí Minh",10.77490044,106.6823807,2,24838.0,481.0,33
30356,ND Hotel,"28 Ấp Bắc, Phường 13, Quận Tân Bình, Hồ Chí Minh",10.79963828,106.6414059,2,33842.0,536.0,33
30359,"Gem Villa 204 - 7Brs Pool , Karaoke Room, Billard","204/3 Nguyễn Văn Hưởng, Quận 2, Hồ Chí Minh",10.80303065,106.72797649999998,3,24751.0,480.0,33
30360,Our Home Riverview,"5 Hoàng Sa, Quận 1, Hồ Chí Minh",10.79170036,106.7048874,2,24576.0,479.0,33
30366,Nhà nghỉ Ti Ti 1 (Ti Ti 1 Guesthouse),"241/11/12 Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",10.7681514,106.6927448,2,29.0,479.0,33
30367,Cupid Hotel 2,"52/25-52/27 Cù Lao, Quận Phú Nhuận, Hồ Chí Minh",10.79673225,106.6881447,2,25866.0,443.0,33
30368,The Moment in Saigon,"136 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",10.76884987,106.697242,4,24585.0,479.0,33
30372,BEAUTIFUL APARTMENT FOR LEASE IN MASTERI THAO DIEN,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",10.80255032,106.7424622,3,24784.0,480.0,33
30382,Khách sạn Hoàng Quân (Hoang Quan Hotel),"Số 66-68-70 Thạch Lam, Quận Tân Phú, Hồ Chí Minh",10.77717018,106.6306915,2,26069.0,545.0,33
30388,Khách sạn Genie (Genie Hotel),"Số 67 khu phố Hưng Gia 2, Tân Phong, Quận 7, Hồ Chí Minh",10.73329355,106.7068884,3,203.0,485.0,33
30390,Khách Sạn 7S The Seventh II (7S The Seventh II Hotel),"77 Phan Khiếm Ích, Quận 7, Hồ Chí Minh",10.73281809,106.7100745,3,25154.0,485.0,33
30398,H79 Hotel,"7B Cộng Hòa, Quận Tân Bình, Hồ Chí Minh",10.80059009,106.6601055,2,33845.0,536.0,33
30400,Saigon Sweethome Dinh Cong Trang Apartment 2,"37A Đinh Công Tráng, Quận 1, Hồ Chí Minh",10.7896457,106.69149740000002,3,24550.0,479.0,33
30403,Apa Saigon Hotel ,"Số 15/1 Bà Lê Chân, Quận 1, Hồ Chí Minh",10.791268,106.689998,3,24537.0,479.0,33
30404,Luxury The one Ben Thanh Apartments,"45 Đặng Thị Nhu, Quận 1, Hồ Chí Minh",10.76912022,106.6970978,4,24549.0,479.0,33
30417,Khách Sạn Mai House Sài Gòn (Mai House Saigon Hotel),"01 Ngô Thời Nhiệm, Quận 3, Hồ Chí Minh",10.7824102,106.69182340000002,5,24789.0,481.0,33
30422,"Luxury, Great View, 14th fl., 2 Bd., Golf Course","Lầu 14 - Block A, Scenic Valley, 2 Tôn Dật Tiên, Quận 7, Hồ Chí Minh",10.73097801,106.7161992,4,25166.0,485.0,33
30429,Luxury Apartment Central - 1989 Home,"212A Nguyễn Trãi, Quận 1, Hồ Chí Minh",10.76587291,106.68785520000002,3,24608.0,479.0,33
30430,Masion Hometel Deluxe Studio 2,"A22, 191 Cống Quỳnh, Quận 1, Hồ Chí Minh",10.76675238,106.6856562,3,24543.0,479.0,33
30436,Cozrum Homes Trương Định,"73 Trương Định, Quận 3, Hồ Chí Minh",10.77683642,106.6904136,3,24818.0,481.0,33
30439,"Gem Villa 39 6Bedrooms  wPool, KaraokeRoom inDist2","Gem Villa 39 Số 10, Quận 2, Hồ Chí Minh",10.80412851,106.7442793,3,24711.0,480.0,33
30440,Vitamin Smiles Rivergate,"151 Bến Vân Đồn, Quận 4, Hồ Chí Minh",10.76214649,106.69922340000002,3,24849.0,482.0,33
30452,RedDoorz Premium @ Nguyen Thai Son Street,"212 - 214 Nguyễn Thái Sơn, Quận Gò Vấp, Hồ Chí Minh",10.82029593,106.6835871,4,26156.0,226.0,33
30458,DRAGON HOTEL 1,"616 Lê Đức Thọ, Quận Gò Vấp, Hồ Chí Minh",10.84595013,106.67365259999998,2,26142.0,226.0,33
30464,City By Night Ben Thanh Apartments,"Sô 136 Lê Thị Hồng Gấm Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",10.768988,106.697695,3,24585.0,479.0,33
30467,Cozrum Homes Lý Chính Thắng,"07/07 Lý Chính Thắng, Quận 3, Hồ Chí Minh",10.79080208,106.6871247,2,24796.0,481.0,33
30474,Hoang Long Son Hotel,"40/20 Trần Não, Bình An, Quận 2, Hồ Chí Minh",10.79767114,106.7305046,2,130.0,480.0,33
30478,RedDoorz @ Pham Ngu Lao Street,"40/23 Bùi Viện, Quận 1, Hồ Chí Minh",10.76800831,106.6941055,2,24553.0,479.0,33
30481,Khách sạn An An 2 (An An II Hotel),"216 Đề Thám, Quận 1, Hồ Chí Minh",10.76758087,106.6940528,2,24551.0,479.0,33
30488,RedDoorz @ Trung Son Residence 3,"220 Số 7, Huyện Bình Chánh, Hồ Chí Minh",10.73579345,106.6901582,2,26424.0,52.0,33
30496,Hong Cuc Hotel,"518 Ngô Gia Tự, Quận 5, Hồ Chí Minh",10.7587485,106.6680952,1,24909.0,483.0,33
30516,Lai Hotel,"08 Phan Đình Phùng, Quận Phú Nhuận, Hồ Chí Minh",10.792976,106.685765,2,25939.0,443.0,33
30526,Bin Bin Hotel 2,"Ngõ 19 đường 14, khu đô thị Him Lam, Tân Hưng, Quận 7, Hồ Chí Minh",10.74060299,106.6957237,1,944.0,485.0,33
